Input_A6_024,Input_A3_016,Input_C_013,Input_A2_016,Input_A3_017,Input_C_050,Input_A6_001,Input_C_096,Input_A3_018,Input_A6_019,Input_A1_020,Input_A6_011,Input_A3_015,Input_C_046,Input_C_049,Input_A2_024,Input_C_058,Input_C_057,Input_A3_013,Input_A2_017
0.006331269629299641,-0.029413675889372826,0.004001316148787737,-0.028189970180392265,-0.02677883952856064,0.003946629818528891,0.011344137601554394,0.01146376971155405,-0.02594161219894886,-0.029247501865029335,0.22218328714370728,0.005475623533129692,0.00045996299013495445,0.0015788606833666563,-0.00012492085807025433,0.005957330577075481,0.007822781801223755,0.011384046636521816,0.005156174302101135,-0.02665896899998188
0.007180311251431704,-0.029148966073989868,0.003742815926671028,-0.0284699946641922,-0.026836354285478592,0.004501546733081341,0.011614884249866009,0.010741813108325005,-0.02605811133980751,-0.029030345380306244,0.25088196992874146,0.00539044477045536,0.002189168706536293,0.002688581356778741,-0.001087951590307057,0.005658328533172607,0.008222776465117931,0.012142508290708065,0.004706761334091425,-0.02696533314883709
0.006366059184074402,-0.029454268515110016,0.004006759263575077,-0.02824753150343895,-0.026832273229956627,0.003963389899581671,0.011339351534843445,0.011488434858620167,-0.02598167024552822,-0.029253274202346802,0.2224380075931549,0.005474654026329517,0.0005207144422456622,0.0015938410069793463,-0.00013913947623223066,0.005983120296150446,0.007864724844694138,0.011424800381064415,0.005166303366422653,-0.02670406550168991
0.010311663150787354,-0.03050607442855835,0.005060975439846516,-0.021981872618198395,-0.0211225263774395,0.009875800460577011,0.017590384930372238,-0.00012059416621923447,-0.019208228215575218,-0.022186193615198135,1.4696567058563232,0.005536413751542568,0.029794402420520782,0.01332864724099636,-0.011020848527550697,0.011143768206238747,0.011049779132008553,0.027961870655417442,-0.001929338090121746,-0.025349991396069527
0.00634389091283083,-0.0294285137206316,0.004003313835710287,-0.028210900723934174,-0.026798328384757042,0.003952718805521727,0.01134240161627531,0.01147276908159256,-0.025956176221370697,-0.029249653220176697,0.2222777009010315,0.005475299898535013,0.0004820041358470917,0.0015842916909605265,-0.0001301088195759803,0.005966790486127138,0.00783808995038271,0.011398916132748127,0.005159847438335419,-0.026675473898649216
0.006409237626940012,-0.02950439415872097,0.0040133679285645485,-0.028318682685494423,-0.026898618787527084,0.003984131850302219,0.011333425529301167,0.011518832296133041,-0.026031654328107834,-0.02926049195230007,0.22275394201278687,0.005473440978676081,0.0005956515669822693,0.0016123101813718677,-0.0001566217397339642,0.006014679092913866,0.007916641421616077,0.011475073173642159,0.0051787723787128925,-0.026759948581457138
0.00974799320101738,-0.030559906736016273,0.005214725621044636,-0.02120431512594223,-0.02045913226902485,0.010332763195037842,0.01861322484910488,-0.0008936300873756409,-0.018434060737490654,-0.021697083488106728,1.5518354177474976,0.005419299937784672,0.03176267817616463,0.01397426426410675,-0.011566117405891418,0.011113438755273819,0.01133787352591753,0.029014568775892258,-0.0025978265330195427,-0.02505457028746605
0.006300363689661026,-0.029377736151218414,0.003996066749095917,-0.028138892725110054,-0.026731250807642937,0.003931661136448383,0.011347842402756214,0.011441560462117195,-0.02590644732117653,-0.02924240380525589,0.22196224331855774,0.005476850550621748,0.0004064282402396202,0.0015653845621272922,-0.00011184124741703272,0.005933653097599745,0.007786133326590061,0.011348124593496323,0.005147302057594061,-0.026618996635079384
0.01275201328098774,-0.03130033239722252,0.004275617655366659,-0.028570301830768585,-0.028344953432679176,0.007082291413098574,0.012845613993704319,0.005812172777950764,-0.025889497250318527,-0.028071265667676926,0.8101040124893188,0.005916610360145569,0.015577627345919609,0.007050536572933197,-0.005121068097651005,0.0100892074406147,0.010085100308060646,0.01900629512965679,0.002959792036563158,-0.028748422861099243
0.006661139894276857,-0.02954544685781002,0.003907893318682909,-0.028525622561573982,-0.027077896520495415,0.004153142217546701,0.011424355208873749,0.011392024345695972,-0.026119587942957878,-0.029366735368967056,0.2275349348783493,0.005413372069597244,0.00099552096799016,0.0020012520253658295,-0.0005336897447705269,0.006058890372514725,0.008076117374002934,0.011742987670004368,0.00504006864503026,-0.02694309689104557
0.012180461548268795,-0.031498927623033524,0.004252864513546228,-0.026745179668068886,-0.025956474244594574,0.007759255822747946,0.013469736091792583,0.004333994816988707,-0.02379239723086357,-0.02603483758866787,1.016406774520874,0.00583425210788846,0.019736213609576225,0.009484716691076756,-0.007549159694463015,0.010520219802856445,0.01006869226694107,0.021653078496456146,0.0014734652359038591,-0.027569586411118507
0.01254354789853096,-0.03146166354417801,0.00423053465783596,-0.02800854481756687,-0.02754395641386509,0.007328375242650509,0.013096978887915611,0.005339856259524822,-0.02522890642285347,-0.027390623465180397,0.8806523084640503,0.005848447792232037,0.017091533169150352,0.008039209991693497,-0.006106937769800425,0.010219466872513294,0.01004990004003048,0.019895795732736588,0.0023881185334175825,-0.02835342474281788
0.006751614157110453,-0.02949804812669754,0.0038066445849835873,-0.028568074107170105,-0.027098793536424637,0.004224796313792467,0.011599690653383732,0.011269793845713139,-0.0261013675481081,-0.029404088854789734,0.23185695707798004,0.005378335248678923,0.0012453215895220637,0.0022704661823809147,-0.000789063866250217,0.006013207603245974,0.00814899429678917,0.011892669834196568,0.004934437572956085,-0.026975136250257492
0.009776259772479534,-0.030555814504623413,0.005206441506743431,-0.02124325931072235,-0.020492400974035263,0.010309606790542603,0.018560588359832764,-0.0008548418991267681,-0.018472330644726753,-0.021720390766859055,1.5476837158203125,0.005425071809440851,0.03166345879435539,0.013941165059804916,-0.011538232676684856,0.011114425957202911,0.011323905549943447,0.028960738331079483,-0.002564498223364353,-0.02506820484995842
0.012732282280921936,-0.02993457205593586,0.004367702174931765,-0.02904018759727478,-0.028801212087273598,0.006481905467808247,0.012300264090299606,0.00656916992738843,-0.026639532297849655,-0.028595726937055588,0.6548210978507996,0.0060718245804309845,0.013096651993691921,0.005154493264853954,-0.0030785556882619858,0.009085720404982567,0.009660669602453709,0.017064904794096947,0.0039840578101575375,-0.02911335602402687
0.006511060521006584,-0.02954038605093956,0.004003338050097227,-0.028416162356734276,-0.026974789798259735,0.00403665192425251,0.011321515776216984,0.011509092524647713,-0.026078278198838234,-0.029276182875037193,0.22355303168296814,0.0054654330015182495,0.000725598365534097,0.0017007947899401188,-0.000242894166149199,0.006039185915142298,0.007965638302266598,0.011547069065272808,0.00516239320859313,-0.02684352546930313
0.006325017660856247,-0.029406487941741943,0.004000305663794279,-0.028179677203297615,-0.026769284158945084,0.003943627700209618,0.011344905011355877,0.01145938690751791,-0.025934429839253426,-0.029246490448713303,0.22213974595069885,0.005475844722241163,0.00044918095227330923,0.0015761778922751546,-0.0001223789295181632,0.005952734500169754,0.007815372198820114,0.011376832611858845,0.005154376849532127,-0.02665095403790474
0.0052709877490997314,-0.028157932683825493,0.0038287262432277203,-0.02642235718667507,-0.025116870179772377,0.003409960540011525,0.011523748748004436,0.010657656006515026,-0.024709554389119148,-0.029081478714942932,0.21421386301517487,0.005519040394574404,-0.0014670464443042874,0.0010917600011453032,0.0003439775900915265,0.005156027153134346,0.006509188562631607,0.010106442496180534,0.004823778290301561,-0.02524525485932827
0.006655885372310877,-0.029547488316893578,0.003914340399205685,-0.02852226048707962,-0.027074087411165237,0.004148589447140694,0.01141560822725296,0.011397960595786572,-0.026119275018572807,-0.02936193346977234,0.2273104190826416,0.005415835417807102,0.0009836103999987245,0.00198604678735137,-0.000518582877703011,0.006060909014195204,0.008070442825555801,0.011733331717550755,0.005046055652201176,-0.02694120444357395
0.012720758095383644,-0.031345706433057785,0.004262746311724186,-0.02852056175470352,-0.028276223689317703,0.00710811885073781,0.012860613875091076,0.005766149144619703,-0.025829041376709938,-0.028007451444864273,0.8176201581954956,0.005897966679185629,0.015747401863336563,0.0071878582239151,-0.005264184437692165,0.010102679952979088,0.010082663968205452,0.01911367103457451,0.00288841943256557,-0.028713464736938477
0.006758762523531914,-0.02949030138552189,0.003800099715590477,-0.028568601235747337,-0.02708849497139454,0.0042292270809412,0.0116188395768404,0.011255718767642975,-0.026094188913702965,-0.029396381229162216,0.23230940103530884,0.005378137808293104,0.0012787759769707918,0.002293584868311882,-0.0008073380449786782,0.006005757953971624,0.0081497086212039,0.011899368837475777,0.004925915040075779,-0.026977727189660072
0.006886904127895832,-0.029403088614344597,0.0037560351192951202,-0.028578653931617737,-0.02703181654214859,0.004304557107388973,0.011698802001774311,0.011105624958872795,-0.02606079913675785,-0.029342111200094223,0.23694755136966705,0.00536919292062521,0.001603629207238555,0.002561187371611595,-0.001041048439219594,0.00587114505469799,0.008177155628800392,0.011991746723651886,0.004846598487347364,-0.027014857158064842
0.011471825651824474,-0.030659757554531097,0.004735774360597134,-0.023764409124851227,-0.022696416825056076,0.008986204862594604,0.0155452536419034,0.0016682446002960205,-0.020855018869042397,-0.0235732514411211,1.2897834777832031,0.005768664181232452,0.02550598978996277,0.01190923247486353,-0.009782207198441029,0.011132068932056427,0.010448242537677288,0.025525614619255066,-0.0004586458671838045,-0.026157690212130547
0.007605122867971659,-0.029343122616410255,0.003766343230381608,-0.02842039428651333,-0.027070337906479836,0.004897051025182009,0.011949701234698296,0.010165132582187653,-0.026142222806811333,-0.028915351256728172,0.28548112511634827,0.005519452039152384,0.002698445925489068,0.0026387888938188553,-0.0007559980149380863,0.005984090734273195,0.008274354971945286,0.012431970797479153,0.004452283028513193,-0.026982242241501808
0.006634380668401718,-0.029557382687926292,0.003941739443689585,-0.028509415686130524,-0.027058487758040428,0.004129231907427311,0.011374724097549915,0.011423599906265736,-0.02612009085714817,-0.029340548440814018,0.22631242871284485,0.005427344236522913,0.0009327914449386299,0.0019193270709365606,-0.00045149639481678605,0.006068737246096134,0.008047735318541527,0.01169213280081749,0.005073088221251965,-0.026933826506137848
0.0064827692694962025,-0.029528986662626266,0.004012653604149818,-0.028394032269716263,-0.02695252001285553,0.004021446220576763,0.011328935623168945,0.011524070985615253,-0.026065228506922722,-0.02926964871585369,0.22322359681129456,0.005470259115099907,0.0006952920812182128,0.001664707320742309,-0.00020803534425795078,0.00603027967736125,0.00795413926243782,0.011521786451339722,0.005174012389034033,-0.026819417253136635
0.00782358180731535,-0.030575739219784737,0.005789255257695913,-0.018719175830483437,-0.018026545643806458,0.011776966974139214,0.021251903846859932,-0.0030907420441508293,-0.01583719812333584,-0.0202823206782341,1.796991229057312,0.005205698311328888,0.03789643570780754,0.01573152281343937,-0.012936675921082497,0.010970626957714558,0.012056279927492142,0.031860098242759705,-0.0044769723899662495,-0.023889409378170967
0.007489276118576527,-0.029268475249409676,0.003687193850055337,-0.028318239375948906,-0.026946736499667168,0.004793614614754915,0.011864910833537579,0.010393238626420498,-0.026119841262698174,-0.028867395594716072,0.2756462097167969,0.005457340274006128,0.0025973464362323284,0.0027021155692636967,-0.0009124507196247578,0.005875968839973211,0.008253863081336021,0.012350699864327908,0.004453975707292557,-0.026899082586169243
0.012429376132786274,-0.031481605023145676,0.0042259544134140015,-0.02766301855444908,-0.027047930285334587,0.007481336127966642,0.013202042318880558,0.005001817364245653,-0.02477986365556717,-0.02696240320801735,0.9240549802780151,0.005829541943967342,0.017985397949814796,0.008537737652659416,-0.0066052936017513275,0.010290862061083317,0.010047661140561104,0.020447134971618652,0.0020646853372454643,-0.028146980330348015
0.006902686320245266,-0.02939579263329506,0.003755334299057722,-0.028576767072081566,-0.027026567608118057,0.0043149683624506,0.011696765199303627,0.011087823659181595,-0.02605953812599182,-0.02933250181376934,0.23746944963932037,0.0053690457716584206,0.0016278307884931564,0.002577075967565179,-0.0010527638951316476,0.0058586206287145615,0.008181143552064896,0.011999194510281086,0.004842139780521393,-0.027012834325432777
0.007591581903398037,-0.030563516542315483,0.005850981920957565,-0.01844354160130024,-0.01774764433503151,0.011932997032999992,0.021518532186746597,-0.0033094622194767,-0.015547367744147778,-0.020131364464759827,1.8228907585144043,0.005192317068576813,0.03859834000468254,0.015907607972621918,-0.013066958636045456,0.010935588739812374,0.012148182839155197,0.032163314521312714,-0.004664518404752016,-0.023770026862621307
0.012252460233867168,-0.02967594563961029,0.004628158640116453,-0.02904757298529148,-0.028792276978492737,0.006246431730687618,0.012528760358691216,0.006826985627412796,-0.02696741558611393,-0.028971901163458824,0.5953993797302246,0.006095978431403637,0.011872162111103535,0.004039819817990065,-0.0018151197582483292,0.008616304025053978,0.009502248838543892,0.01630551367998123,0.004281165078282356,-0.028852563351392746
0.006559748202562332,-0.02956344559788704,0.003985317889600992,-0.028454666957259178,-0.02701619081199169,0.004062856547534466,0.011306517757475376,0.011481230147182941,-0.026103662326931953,-0.029288167133927345,0.22416149079799652,0.005456601269543171,0.0007774500409141183,0.0017654026160016656,-0.0003049523220397532,0.006056569050997496,0.00798777025192976,0.011594520881772041,0.005141608417034149,-0.02688685432076454
0.00625698734074831,-0.029326660558581352,0.003988329786807299,-0.028066759929060936,-0.026663735508918762,0.003910464700311422,0.01135274674743414,0.011409598402678967,-0.02585713565349579,-0.02923513762652874,0.22164280712604523,0.005478852894157171,0.00033053348306566477,0.001546086510643363,-9.287134162150323e-05,0.005899397656321526,0.007734387647360563,0.011297164484858513,0.005134733859449625,-0.02656213752925396
0.012407563626766205,-0.03148432821035385,0.004223863128572702,-0.02760126255452633,-0.02696315012872219,0.007503592409193516,0.01321969460695982,0.004946635104715824,-0.024704523384571075,-0.026891203597187996,0.9312200546264648,0.005827347282320261,0.01813371106982231,0.008616485632956028,-0.006686195265501738,0.01030249334871769,0.010047413408756256,0.02054281160235405,0.002015361562371254,-0.02811373770236969
0.009817773476243019,-0.030549360439181328,0.005194045603275299,-0.021299300715327263,-0.020540274679660797,0.01027541235089302,0.01848238706588745,-0.0007961923256516457,-0.018527759239077568,-0.021754508838057518,1.5415722131729126,0.005434212274849415,0.031517934054136276,0.013891414739191532,-0.01149627286940813,0.011116931214928627,0.01130352821201086,0.028881508857011795,-0.0025143867824226618,-0.025086864829063416
0.006552266888320446,-0.029560061171650887,0.0039881207048892975,-0.02844899147748947,-0.02701001800596714,0.00405882066115737,0.011308920569717884,0.01148564275354147,-0.026099953800439835,-0.02928633987903595,0.224065899848938,0.0054579246789216995,0.0007694542873650789,0.0017553919460624456,-0.00029533926863223314,0.006053926423192024,0.007984538562595844,0.011587304063141346,0.005144842900335789,-0.026880282908678055
0.011730792000889778,-0.03081314079463482,0.004650381859391928,-0.024342406541109085,-0.023249011486768723,0.008737840689718723,0.015016957186162472,0.002188689075410366,-0.021367976441979408,-0.024050619453191757,1.2357392311096191,0.00580466166138649,0.024348508566617966,0.011466852389276028,-0.009388990700244904,0.01106428261846304,0.010321523994207382,0.024766456335783005,-4.1079241782426834e-05,-0.02638513408601284
0.00648529501631856,-0.029528722167015076,0.004012398421764374,-0.028395771980285645,-0.026953276246786118,0.004022763576358557,0.011328838765621185,0.011523371562361717,-0.026065407320857048,-0.029269935563206673,0.22323976457118988,0.005470146890729666,0.0006982423365116119,0.0016669357428327203,-0.0002102480793837458,0.006030122749507427,0.007954497821629047,0.011522707529366016,0.0051733325235545635,-0.026820847764611244
0.006700688041746616,-0.02952655777335167,0.003856999333947897,-0.028548866510391235,-0.027106069028377533,0.004188921768218279,0.011500236578285694,0.01134414691478014,-0.02611764892935753,-0.029406487941741943,0.22938792407512665,0.0053922333754599094,0.0010893763974308968,0.0021247300319373608,-0.0006578119937330484,0.006043795496225357,0.00811800267547369,0.011818981729447842,0.004989790730178356,-0.026956506073474884
0.007631761021912098,-0.030565299093723297,0.00584031268954277,-0.018491193652153015,-0.017796384170651436,0.011905621737241745,0.021472658962011337,-0.003270327113568783,-0.015598064288496971,-0.02015768364071846,1.8183555603027344,0.00519467331469059,0.03847527876496315,0.015876570716500282,-0.013043949380517006,0.010941971093416214,0.012131589464843273,0.03210989385843277,-0.004631823394447565,-0.02378968521952629
0.012621941044926643,-0.031434040516614914,0.004236449021846056,-0.028268154710531235,-0.027920419350266457,0.007210194133222103,0.012977270409464836,0.005554724019020796,-0.025534961372613907,-0.02770880050957203,0.8491231799125671,0.0058682505041360855,0.016416868194937706,0.007642422802746296,-0.005722387228161097,0.010151023045182228,0.01006352063268423,0.019512120634317398,0.0026317695155739784,-0.028524084016680717
0.012494980357587337,-0.03147893399000168,0.004230683669447899,-0.027844160795211792,-0.02730712480843067,0.007403246592730284,0.013150819577276707,0.005172193981707096,-0.025021452456712723,-0.027171727269887924,0.9028112292289734,0.0058393096551299095,0.01755157858133316,0.008295362815260887,-0.006358294747769833,0.010270442813634872,0.010046659968793392,0.0201750285923481,0.0022233116906136274,-0.028252461925148964
0.006372302770614624,-0.02946152538061142,0.004007712472230196,-0.028257815167307854,-0.026841886341571808,0.0039663780480623245,0.011338532902300358,0.011492816731333733,-0.025988895446062088,-0.02925434708595276,0.22248432040214539,0.005474485922604799,0.0005315348389558494,0.001596519141457975,-0.00014168635243549943,0.005987703334540129,0.00787222757935524,0.011432064697146416,0.0051680984906852245,-0.02671217732131481
0.0065442463383078575,-0.02955622971057892,0.003991123288869858,-0.028442537412047386,-0.027003172785043716,0.004054538439959288,0.011311487294733524,0.01149021741002798,-0.026095591485500336,-0.02928439900279045,0.22396619617938995,0.005459303501993418,0.0007608540472574532,0.0017449427396059036,-0.00028531334828585386,0.006051192060112953,0.007980704307556152,0.011579400859773159,0.0051481579430401325,-0.026873154565691948
0.006705491803586483,-0.029524436220526695,0.003850964829325676,-0.02855183370411396,-0.027109606191515923,0.004193258471786976,0.011509288102388382,0.01133851520717144,-0.026117485016584396,-0.029411237686872482,0.22960950434207916,0.005389648489654064,0.001100760418921709,0.0021395725198090076,-0.0006727711879648268,0.006042188964784145,0.008123082108795643,0.011828196235001087,0.004983790684491396,-0.02695821411907673
0.006623104214668274,-0.029562359675765038,0.00395610136911273,-0.02850238047540188,-0.027050163596868515,0.004119087941944599,0.011353667825460434,0.011436892673373222,-0.026120133697986603,-0.02932943031191826,0.22579413652420044,0.005433226004242897,0.0009060953743755817,0.0018847220344468951,-0.0004167849838268012,0.006073014810681343,0.008035454899072647,0.011670408770442009,0.005087005905807018,-0.026929888874292374
0.012511566281318665,-0.031473662704229355,0.004231482278555632,-0.027894161641597748,-0.027382120490074158,0.007379128132015467,0.013135641813278198,0.00522598484531045,-0.025086870416998863,-0.02724146470427513,0.8958051204681396,0.005843144841492176,0.01740879751741886,0.008212006650865078,-0.006275674793869257,0.01025472767651081,0.010047907009720802,0.020085632801055908,0.002277263207361102,-0.02828236110508442
0.01009337604045868,-0.030519938096404076,0.005118018016219139,-0.021676931530237198,-0.02086523361504078,0.010050447657704353,0.01797531172633171,-0.00041741784662008286,-0.01890465058386326,-0.02198910526931286,1.501434564590454,0.005491145886480808,0.030556892976164818,0.013572068884968758,-0.01122588012367487,0.01113393995910883,0.011164341121912003,0.028366582468152046,-0.0021888534538447857,-0.025227533653378487
0.0066176606342196465,-0.029565170407295227,0.003963141236454248,-0.028499383479356766,-0.027046360075473785,0.004114089533686638,0.011342698708176613,0.011443560011684895,-0.02612074837088585,-0.029323849827051163,0.2255331128835678,0.005436291918158531,0.0008930033654905856,0.001867330283857882,-0.00039919596747495234,0.006074960343539715,0.008029887452721596,0.011659925803542137,0.005094162188470364,-0.026928145438432693
0.008742518723011017,-0.030631504952907562,0.0055238595232367516,-0.019873589277267456,-0.01919165998697281,0.011127806268632412,0.020148707553744316,-0.0021726381964981556,-0.017050260677933693,-0.020935969427227974,1.689023494720459,0.005267924163490534,0.035095490515232086,0.014986801892518997,-0.012371915392577648,0.011048917658627033,0.011744210496544838,0.030645616352558136,-0.003676308784633875,-0.02445131167769432
0.006366251967847347,-0.029454411938786507,0.004006566945463419,-0.02824782393872738,-0.02683250792324543,0.003963449038565159,0.011339204385876656,0.011488363146781921,-0.025982076302170753,-0.029253359884023666,0.22244082391262054,0.005474833305925131,0.0005209803348407149,0.0015938382130116224,-0.00013901956845074892,0.005982774775475264,0.007865220308303833,0.011425100266933441,0.00516642676666379,-0.02670433185994625
0.008865272626280785,-0.030629102140665054,0.005487937480211258,-0.020031943917274475,-0.019351791590452194,0.011029405519366264,0.01997321844100952,-0.0020266775973141193,-0.017222754657268524,-0.021029027178883553,1.6730009317398071,0.005281322635710239,0.03469530865550041,0.014875010587275028,-0.012285293079912663,0.01105440128594637,0.011694397777318954,0.030461136251688004,-0.0035534340422600508,-0.024529291316866875
0.012838037684559822,-0.03117607720196247,0.004307076800614595,-0.02870705910027027,-0.028534037992358208,0.007009460590779781,0.01279653050005436,0.0059359995648264885,-0.02606012299656868,-0.028238430619239807,0.7894226312637329,0.005964066367596388,0.015125712379813194,0.0066835880279541016,-0.004737211391329765,0.010051712393760681,0.01008740533143282,0.018714474514126778,0.0031502970959991217,-0.02884114347398281
0.0064772614277899265,-0.02952934429049492,0.004013224970549345,-0.028390036895871162,-0.026950595900416374,0.0040186126716434956,0.01132905762642622,0.011525415815412998,-0.026064394041895866,-0.029269075021147728,0.22319279611110687,0.005470468197017908,0.0006889979704283178,0.001660178299061954,-0.00020362419309094548,0.0060307360254228115,0.007953018881380558,0.011519704014062881,0.005175219848752022,-0.026816342025995255
0.006271405145525932,-0.02934366464614868,0.003990910481661558,-0.028090888634324074,-0.0266862940043211,0.0039175646379590034,0.011351071298122406,0.01142024900764227,-0.02587362751364708,-0.02923748642206192,0.22174939513206482,0.0054781013168394566,0.00035595824010670185,0.0015525880735367537,-9.923230390995741e-05,0.005910682957619429,0.00775176053866744,0.011314266361296177,0.005138944834470749,-0.02658112533390522
0.012147249653935432,-0.03142006695270538,0.00430774362757802,-0.02638385444879532,-0.025561096146702766,0.007880185730755329,0.013687866739928722,0.004127343650907278,-0.023423874750733376,-0.02575223706662655,1.0446300506591797,0.005847640335559845,0.02025250717997551,0.009694522246718407,-0.007734776008874178,0.0106303496286273,0.010111409239470959,0.021984875202178955,0.0013078250922262669,-0.027309659868478775
0.005840745754539967,-0.028834069147706032,0.00390601041726768,-0.027370255440473557,-0.026000548154115677,0.0037024032790213823,0.01139206811785698,0.011090420186519623,-0.025380687788128853,-0.02916559763252735,0.2185770720243454,0.005511879920959473,-0.00040733604691922665,0.0013473564758896828,0.00010713213123381138,0.005556292831897736,0.007244165521115065,0.010804983787238598,0.005015864502638578,-0.026008902117609978
0.005896866321563721,-0.028900232166051865,0.003915751352906227,-0.027463776990771294,-0.026089446619153023,0.003730854019522667,0.011384556069970131,0.011133696883916855,-0.025445615872740746,-0.029175225645303726,0.21900701522827148,0.005508958827704191,-0.0003061335301026702,0.0013741967268288136,8.086208254098892e-05,0.005600642412900925,0.007312550209462643,0.0108724944293499,0.005032971501350403,-0.026083623990416527
0.005960647016763687,-0.02897457219660282,0.003926416393369436,-0.02756989747285843,-0.026189986616373062,0.003763018175959587,0.011375442147254944,0.0111820874735713,-0.02551928348839283,-0.029186103492975235,0.21948391199111938,0.005505927838385105,-0.00019143149256706238,0.0014044345589354634,5.142792360857129e-05,0.005649495869874954,0.007390227168798447,0.010948733426630497,0.005052516236901283,-0.026167578995227814
0.005861579440534115,-0.028859049081802368,0.003909945487976074,-0.027404984459280968,-0.026033692061901093,0.0037130233831703663,0.01138934027403593,0.011106930673122406,-0.025404559448361397,-0.029169157147407532,0.2187402844429016,0.005510559305548668,-0.00036953703965991735,0.0013574521290138364,9.712617611512542e-05,0.005573679693043232,0.007269392721354961,0.010830157436430454,0.00502211507409811,-0.02603694051504135
0.0062739066779613495,-0.029346998780965805,0.0039914995431900024,-0.0280953086912632,-0.02669055573642254,0.0039188009686768055,0.011350994929671288,0.011422372423112392,-0.025876589119434357,-0.02923809364438057,0.22177498042583466,0.005477996543049812,0.00036067503970116377,0.0015538281295448542,-0.0001005001540761441,0.005912998225539923,0.007754978723824024,0.011317559517920017,0.005139712244272232,-0.026584889739751816
